scenario,interval_id,begin,end,edge_id,speed,traveltime,occupancy,entered,left
scen2,ed_port_scen1,2460.0,2520.0,22740336#7,10.56,1.88,1.9,4.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,22740336#8,10.4,8.63,2.0,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,22740336#9,7.42,0.02,3.38,5.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,22740417#0,12.39,0.19,0.67,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,22740417#1,14.36,0.35,0.58,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,22740417#3,9.58,0.55,0.3,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,22740417#4,11.46,0.46,0.24,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,22740417#5,11.64,0.25,0.58,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,22740434#0,15.83,11.47,0.38,3.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,22740434#1,10.93,2.34,1.0,2.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,22740446#0,10.46,0.02,1.06,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,22740446#1,10.65,0.01,1.04,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,22740446#10,10.56,0.02,1.21,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,22740446#11,10.39,0.75,1.07,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,22740446#2,9.85,0.81,1.13,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,22740446#3,9.26,1.78,1.2,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,22740446#4,6.48,0.23,0.42,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,22740446#5,10.13,3.17,1.65,6.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,22740446#8,9.74,0.21,1.68,6.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,22740446#9,10.03,0.02,1.66,6.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,27235970#10,4.26,3.7,1.98,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,27235970#11,4.15,3.9,1.97,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,27235970#5,3.64,3.21,2.28,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,27235997#2,4.67,4.15,1.62,0.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,27235997#3,10.41,0.02,0.8,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,30917843#0,12.92,0.92,1.29,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,30917843#1,12.88,0.27,1.29,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,30917843#2,11.79,0.02,1.41,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,30917843#3,11.86,0.02,1.4,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,30917843#4,10.94,0.01,0.76,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,30917843#5,11.96,0.52,0.68,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,30917843#7,12.6,0.03,1.32,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,30917843#8,12.82,0.02,1.3,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,542415702,17.78,3.44,0.68,5.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,542415705#0,9.63,3.13,2.59,2.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,542415705#1,12.12,5.8,2.05,3.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,542415706,21.53,3.37,0.77,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,542415707#0,12.87,1.46,0.65,1.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,542415707#1,13.85,1.92,0.6,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415707#2,13.29,1.01,0.63,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415707#3,10.86,3.77,0.77,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415708#0,16.22,0.01,0.77,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,542415708#1,15.08,0.52,0.27,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415708#2,13.5,1.91,2.42,8.0,8.0
scen2,ed_port_scen1,2460.0,2520.0,542415708#3,10.17,0.39,2.37,6.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,542415708#4,10.79,0.02,2.7,7.0,7.0
scen2,ed_port_scen1,2460.0,2520.0,542415708#5,15.21,0.57,0.55,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,542415708#6,15.82,0.17,0.6,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,542415715#0,14.43,1.82,1.43,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,542415715#1,18.41,1.61,2.25,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,542415715#2,12.5,5.24,3.29,4.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,542415715#2-AddedOnRampEdge,23.25,4.09,0.89,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,542415716,15.19,2.75,0.36,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,542415718#0,26.86,1.25,0.46,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,542415718#1,14.87,4.26,1.1,6.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,542415718#2,6.83,2.11,3.89,6.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,542415721#0,3.36,,1.06,0.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415721#1,8.01,1.7,0.52,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415721#2,11.71,1.39,0.36,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415721#3,13.45,0.01,0.31,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415721#4,13.72,0.33,0.3,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415721#5,13.67,12.02,0.24,1.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,542415722#0,12.78,0.02,0.22,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415722#1,12.32,0.02,1.44,9.0,9.0
scen2,ed_port_scen1,2460.0,2520.0,542415722#10,12.19,0.63,0.22,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415722#2,13.17,0.02,1.69,8.0,8.0
scen2,ed_port_scen1,2460.0,2520.0,542415722#3,13.91,0.01,1.6,8.0,8.0
scen2,ed_port_scen1,2460.0,2520.0,542415722#4,14.97,0.21,1.48,8.0,8.0
scen2,ed_port_scen1,2460.0,2520.0,542415722#5,13.07,0.06,0.21,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415722#6,9.48,0.09,2.05,7.0,7.0
scen2,ed_port_scen1,2460.0,2520.0,542415722#7,6.79,0.19,2.55,7.0,7.0
scen2,ed_port_scen1,2460.0,2520.0,542415722#8,9.45,0.03,1.31,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,542415722#9,12.82,0.02,1.08,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,542415724#1,13.04,1.62,0.64,3.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,542415724#2,12.6,0.18,0.62,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,542415724#3,13.57,0.38,0.62,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,542415724#4,8.65,0.02,0.97,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,542415724#5,6.7,0.44,1.32,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,542415724#6,14.92,0.01,0.14,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415724#7,14.72,0.85,0.14,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415724#8,12.8,1.01,0.75,4.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,542415726#0,10.79,0.26,1.14,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,542415726#1,10.47,0.76,3.94,10.0,10.0
scen2,ed_port_scen1,2460.0,2520.0,542415726#2,10.54,0.09,2.77,7.0,7.0
scen2,ed_port_scen1,2460.0,2520.0,542415726#3,8.34,0.9,4.03,8.0,8.0
scen2,ed_port_scen1,2460.0,2520.0,542415726#4,16.75,0.17,0.25,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,542415726#5,10.86,1.96,2.49,7.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,542415726#6,8.31,0.11,2.21,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,542415726#7,7.86,0.03,3.17,6.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,542415726#8,10.11,0.02,0.94,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,626699047,15.16,3.81,2.73,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,626699047.59,19.93,0.59,2.09,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,626699047.67,22.38,2.05,1.86,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,640902587#0,9.19,0.02,0.91,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,640902587#1,9.19,0.02,0.91,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,640902587#2,4.34,0.02,3.84,1.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,640902587#3,8.59,0.02,1.94,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,640902587#4,10.63,1.71,1.56,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,640902587#5,11.36,15.65,1.47,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,640902587#6,11.37,9.6,1.47,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,657270555#0,11.57,5.69,0.72,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,657270555#1,11.95,3.82,0.68,1.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,657270567#0,10.21,5.27,1.36,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,657270567#1,9.97,21.15,1.43,5.0,8.0
scen2,ed_port_scen1,2460.0,2520.0,657270567#2,10.2,25.0,1.85,8.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,668500124#0,13.67,1.96,0.4,0.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,668507066#0,12.39,1.53,0.45,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,668507066#1,14.35,2.89,0.39,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,668507066#2,14.07,10.51,0.39,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,668507071,8.95,8.36,0.9,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,668507073,13.06,8.33,0.64,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669284456,4.82,11.47,1.26,2.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669284459,9.74,7.43,0.85,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669284460,4.72,3.73,1.57,0.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669284462,12.76,5.37,0.32,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669284463,5.19,1.19,0.55,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669284464#0,26.06,0.59,0.43,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,669284464#1,27.3,3.02,0.47,4.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,669284464#2,27.49,1.75,0.45,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,669284464#3,27.49,0.95,0.45,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,669284464#4,26.22,0.92,0.53,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,669284464#5,23.61,14.94,1.01,6.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,669284464#5-AddedOnRampEdge,23.01,4.14,0.54,6.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,669284465,10.43,4.48,0.4,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669531124,8.86,5.7,0.94,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,669531125,12.8,4.38,0.33,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669531127#0,12.36,3.73,0.34,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669531127#1,13.16,14.39,0.41,1.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,669531127#2,12.09,8.4,0.97,2.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,669531127#3,10.88,3.43,0.98,3.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,669531128,13.2,9.7,0.32,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669531129#0,13.02,6.62,0.27,0.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669531129#1,13.28,3.11,0.31,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669531129#2,13.19,12.07,0.32,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,669531217#0,12.92,1.14,0.64,1.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,669871301#1,4.95,0.42,3.34,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,669871301#2,4.26,16.59,3.78,2.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,671260782,11.05,3.18,1.5,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,671260783#0,11.77,1.61,1.41,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,671260783#1,12.58,2.33,0.89,2.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,671260785#1,4.8,16.37,0.05,0.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,671260785#2,4.86,0.04,0.43,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,671260785#3,5.22,4.0,0.41,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,671267428#2,3.45,7.04,2.19,0.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,671267432,4.13,53.57,0.87,1.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,671288402#0,7.57,0.03,1.55,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,671288402#1,8.21,0.02,1.69,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,671288402#2,10.33,0.02,1.35,5.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,672084660#0,8.06,0.03,2.06,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672084660#1,8.38,0.02,1.99,2.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672128263#0,26.29,4.88,0.67,5.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,672128263#1,26.44,2.6,0.65,4.0,5.0
scen2,ed_port_scen1,2460.0,2520.0,672128263#2,22.32,0.54,1.12,6.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,672128263#3,11.73,3.34,2.16,6.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,672314791#0,18.93,4.32,0.29,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314791#1,12.57,0.02,0.44,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314791#2,7.25,0.02,0.97,2.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,672314791#3,10.02,0.02,0.83,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,672314791#4,10.97,1.43,0.71,3.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314791#5,9.48,0.03,0.59,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314791#6,10.51,0.1,0.53,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314791#7,9.05,0.23,0.62,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314860#0,19.25,1.36,0.58,2.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,672314860#1,17.74,1.52,0.46,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314860#1-AddedOnRampEdge,21.15,4.54,0.48,4.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314860#2,10.18,2.36,0.83,2.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,672314865,19.03,0.73,0.88,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,672314865-AddedOffRampEdge,23.98,3.97,0.42,4.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,672314868,15.82,0.01,1.05,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,672314872,20.51,3.26,1.25,7.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,672314877,19.93,13.59,1.07,4.0,6.0
scen2,ed_port_scen1,2460.0,2520.0,672314911#0,20.58,1.25,0.27,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314911#1,23.77,0.58,0.18,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672314911#2,23.57,0.01,0.18,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672314911#3,23.57,0.01,0.18,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672314911#4,22.92,0.01,0.18,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672314911#5,23.0,2.39,0.18,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672314911#6,19.05,9.57,0.22,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672314916#0,23.64,0.81,0.68,1.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314916#1,20.33,0.91,0.81,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314918,19.55,5.34,0.46,2.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672314952,16.61,0.7,0.34,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314959,21.9,0.96,0.25,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314961,20.19,6.16,0.37,3.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314964,14.87,2.51,0.83,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,672314966,18.33,6.43,0.22,1.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,672314971,20.21,2.08,0.27,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672314974#4,14.47,59.47,0.34,0.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672314974#5,14.46,21.26,0.58,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672314974#6,14.13,33.77,0.03,1.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,672314991#0,2.92,,2.81,0.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672314991#1,7.92,0.82,1.01,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672315013,12.68,1.02,0.66,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672315017#0,9.01,0.02,0.46,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672315017#1,10.62,0.12,0.39,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672315017#5,9.44,0.16,0.44,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672315017#6,8.48,0.02,0.49,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672315039,10.65,2.21,2.34,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,672315065#0,3.35,0.46,2.54,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672315065#1,4.55,1.08,1.25,1.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,672382686#0,12.42,16.99,0.5,2.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672382686#1,13.43,0.2,0.31,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672382686#2,11.92,2.2,0.34,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672382686#3,11.9,6.25,0.35,1.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,672382690#0,8.69,1.07,1.97,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672382690#1,5.03,0.02,4.98,2.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,672382692#3,6.67,0.25,1.23,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,672382692#4,8.25,0.03,0.34,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672382692#5,10.26,0.01,0.27,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672382692#6,10.26,0.79,0.19,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,672382730#0,6.05,0.04,2.06,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,672382730#1,16.71,14.27,0.73,3.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,672382730#2,20.83,2.63,0.6,3.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672382730#3,20.62,18.25,0.4,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672382730#4,20.75,0.87,0.4,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672382730#5,20.94,5.9,0.39,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672382731#0,8.34,0.02,0.5,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672382731#1,18.04,10.86,0.46,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672382731#2,23.0,0.16,0.36,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672382731#3,23.05,0.19,0.24,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672382731#4,23.09,0.21,0.36,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,672382731#5,19.71,12.9,0.69,2.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,672382731#6,19.14,19.9,0.52,2.0,3.0
scen2,ed_port_scen1,2460.0,2520.0,92848439#0,9.77,3.4,1.1,3.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,92848439#1,9.74,0.77,1.15,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,92848439#2,9.26,2.89,1.21,4.0,4.0
scen2,ed_port_scen1,2460.0,2520.0,92848441,10.71,,0.0,0.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,92848448#0,4.99,4.62,1.67,1.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,92848448#1,4.34,29.23,0.29,1.0,0.0
scen2,ed_port_scen1,2460.0,2520.0,92848448#2.33,4.93,16.46,1.23,0.0,1.0
scen2,ed_port_scen1,2460.0,2520.0,92848451#0,13.46,2.92,0.61,2.0,2.0
scen2,ed_port_scen1,2460.0,2520.0,92848451#1,15.52,13.45,0.52,2.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,-1108932288#0,4.99,0.22,3.28,1.0,2.0
scen2,ed_port_scen1,2520.0,2580.0,-1108932288#1,14.94,0.33,0.56,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,-1108932288#2,13.86,2.51,0.6,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,-1108932289#0,11.25,8.05,1.89,3.0,2.0
scen2,ed_port_scen1,2520.0,2580.0,-1108932289#1,5.18,1.18,4.04,1.0,3.0
scen2,ed_port_scen1,2520.0,2580.0,-1312204017#0,14.8,6.07,0.56,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,-1312204017#1,14.76,12.06,0.56,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,-458936969,4.6,1.75,1.42,1.0,0.0
scen2,ed_port_scen1,2520.0,2580.0,-542415717#0,11.47,4.9,0.72,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,-542415717#1,6.17,3.39,2.84,2.0,2.0
scen2,ed_port_scen1,2520.0,2580.0,-542415717#2,10.48,0.22,1.59,2.0,2.0
scen2,ed_port_scen1,2520.0,2580.0,-542415717#3,10.28,1.5,1.62,2.0,2.0
scen2,ed_port_scen1,2520.0,2580.0,-669898989,2.75,3.21,1.9,0.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,-672084664#0,13.75,11.7,0.34,1.0,0.0
scen2,ed_port_scen1,2520.0,2580.0,-672084664#1,12.64,0.19,0.66,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,-672084664#2,11.92,0.02,1.4,2.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,-672128257,13.14,37.55,0.52,1.0,0.0
scen2,ed_port_scen1,2520.0,2580.0,-672314900,7.82,2.74,1.11,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,-672314974#6,13.19,36.36,0.45,1.0,0.0
scen2,ed_port_scen1,2520.0,2580.0,-672315021#0,8.61,1.0,0.97,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,-672315021#1,10.54,15.68,0.78,0.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1103936500,15.88,25.14,0.89,4.0,6.0
scen2,ed_port_scen1,2520.0,2580.0,1187557611,13.95,3.4,1.18,4.0,4.0
scen2,ed_port_scen1,2520.0,2580.0,1187557612,9.36,10.13,0.3,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1210861060#0,12.45,5.64,0.33,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1210861061,4.56,4.35,0.83,0.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1210861062,4.61,60.85,1.37,0.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1211925684,25.89,1.47,0.43,4.0,4.0
scen2,ed_port_scen1,2520.0,2580.0,1211925685,13.54,0.3,0.9,6.0,6.0
scen2,ed_port_scen1,2520.0,2580.0,1211925686,20.17,0.44,0.68,5.0,4.0
scen2,ed_port_scen1,2520.0,2580.0,1211925687,18.94,1.48,0.88,2.0,2.0
scen2,ed_port_scen1,2520.0,2580.0,1211925689,8.92,3.99,0.93,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1211925690,18.98,2.05,0.97,4.0,5.0
scen2,ed_port_scen1,2520.0,2580.0,1211925691,10.29,0.07,1.22,3.0,3.0
scen2,ed_port_scen1,2520.0,2580.0,1221288521,21.19,1.75,0.2,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1221288522#0,21.35,0.43,0.2,1.0,0.0
scen2,ed_port_scen1,2520.0,2580.0,1278761918,13.3,0.62,0.31,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1278761919,10.6,0.69,0.78,2.0,2.0
scen2,ed_port_scen1,2520.0,2580.0,1278761921,8.78,0.51,0.94,2.0,2.0
scen2,ed_port_scen1,2520.0,2580.0,1278761923,9.91,0.55,0.83,2.0,2.0
scen2,ed_port_scen1,2520.0,2580.0,1278761924,12.93,0.8,0.65,2.0,2.0
scen2,ed_port_scen1,2520.0,2580.0,1278761925,12.76,0.4,0.65,2.0,2.0
scen2,ed_port_scen1,2520.0,2580.0,1312204011#0,5.46,5.33,1.44,0.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1312204011#1,11.59,2.01,0.7,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1312204011#2,5.21,0.13,1.68,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1312204014,5.59,3.26,0.01,1.0,0.0
scen2,ed_port_scen1,2520.0,2580.0,1312204015#0,8.68,0.88,0.91,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1312204015#1,0.37,3.51,4.04,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1312204019,12.76,0.74,0.65,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1312204020#0,6.19,0.03,1.35,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1312204020#1,8.77,0.01,0.95,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1312204020#2,10.53,0.02,0.79,1.0,1.0
scen2,ed_port_scen1,2520.0,2580.0,1312204020#3,12.42,4.5,0.67,1.0,0.0
