scenario,interval_id,begin,end,edge_id,speed,traveltime,occupancy,entered,left
scen1,ed_port_scen1,2820.0,2880.0,542415708#1,13.2,0.6,0.63,2.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,542415708#2,13.3,1.94,0.63,2.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,542415708#3,10.8,0.36,0.77,2.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,542415708#4,10.37,0.02,0.8,2.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,542415708#6,11.45,0.21,0.73,2.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,669284456,5.21,10.59,1.6,2.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,669284462,9.84,7.11,0.71,1.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,671267430,4.32,1.73,1.52,1.0,0.0
scen1,ed_port_scen1,2820.0,2880.0,92848448#0,5.19,4.43,3.24,2.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,92848448#1,5.13,24.73,2.15,2.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,92848448#1.170,5.28,21.37,0.35,1.0,0.0
scen1,ed_port_scen1,2820.0,2880.0,E1,13.05,0.9,0.63,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E11,3.61,0.8,2.46,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E12,5.81,4.75,1.32,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E13,4.9,0.57,1.65,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E23,8.55,3.08,0.95,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E24,12.26,5.01,1.26,1.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,E25,12.53,1.59,1.29,2.0,2.0
scen1,ed_port_scen1,2820.0,2880.0,E26,12.83,3.76,0.65,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E27,13.09,5.35,0.64,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E28,12.84,3.53,0.65,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E29,13.04,1.15,0.64,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E3,5.48,7.29,1.4,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E30,13.1,1.82,0.63,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E31,13.17,1.89,0.63,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E32,12.92,0.6,0.65,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E33,13.22,2.57,0.63,1.0,1.0
scen1,ed_port_scen1,2820.0,2880.0,E4,5.33,1.77,1.49,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,1211925684,13.24,2.89,0.21,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,1211925685,2.85,2.02,0.88,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,1211925690,13.18,3.06,0.32,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,1443544287#0,13.24,0.78,0.62,2.0,2.0
scen1,ed_port_scen1,2880.0,2940.0,1443544287#1,13.23,3.31,0.33,2.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,542415702,13.31,4.55,0.21,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,542415708#0,10.19,0.02,0.41,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,542415708#1,12.3,0.65,0.34,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,542415708#2,12.18,2.1,0.34,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,542415708#3,10.37,0.34,0.41,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,542415708#4,10.63,0.02,0.39,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,542415708#6,10.68,0.21,0.4,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,669284456,4.95,11.18,0.84,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,669284462,9.77,7.29,0.42,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,92848448#0,4.81,4.79,1.73,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,92848448#1,4.99,25.57,2.82,1.0,2.0
scen1,ed_port_scen1,2880.0,2940.0,92848448#1.170,5.11,22.04,2.9,1.0,2.0
scen1,ed_port_scen1,2880.0,2940.0,92848448#1.291,5.22,2.67,3.17,2.0,2.0
scen1,ed_port_scen1,2880.0,2940.0,92848448#1.312,5.21,17.25,1.91,2.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,92848448#2,5.4,4.29,1.55,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,92848448#2.33,5.1,15.9,1.17,1.0,0.0
scen1,ed_port_scen1,2880.0,2940.0,E1,12.1,0.97,0.69,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E11,3.49,0.97,2.5,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E12,5.61,4.96,1.39,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E13,5.03,0.62,1.59,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E23,8.09,3.26,1.02,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E24,10.91,5.65,0.76,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E25,10.96,1.83,0.82,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E26,11.31,4.28,1.48,2.0,2.0
scen1,ed_port_scen1,2880.0,2940.0,E27,11.76,5.94,0.71,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E28,11.77,3.83,0.71,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E29,11.44,1.32,0.73,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E3,4.74,8.57,1.64,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E30,11.86,2.03,0.7,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E31,11.91,2.09,0.7,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E32,11.77,0.66,0.71,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E33,11.86,2.88,0.7,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E37,3.33,2.68,0.01,1.0,0.0
scen1,ed_port_scen1,2880.0,2940.0,E4,5.16,1.8,1.54,1.0,1.0
scen1,ed_port_scen1,2880.0,2940.0,E6,6.11,9.3,1.24,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,1211925684,13.42,2.87,0.21,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,1211925685,2.11,2.66,4.13,3.0,3.0
scen1,ed_port_scen1,2940.0,3000.0,1211925690,12.95,3.05,0.32,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,1443544287#0,13.65,0.75,0.3,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,1443544287#1,13.28,3.29,0.26,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,542415702,13.0,4.66,0.26,2.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,542415708#0,11.31,0.02,0.67,2.0,2.0
scen1,ed_port_scen1,2940.0,3000.0,542415708#1,11.52,0.68,0.72,2.0,2.0
scen1,ed_port_scen1,2940.0,3000.0,542415708#2,12.11,2.1,0.68,2.0,2.0
scen1,ed_port_scen1,2940.0,3000.0,542415708#3,8.85,0.44,0.94,2.0,2.0
scen1,ed_port_scen1,2940.0,3000.0,542415708#4,9.03,0.02,0.92,2.0,2.0
scen1,ed_port_scen1,2940.0,3000.0,542415708#6,10.08,0.23,0.53,2.0,2.0
scen1,ed_port_scen1,2940.0,3000.0,669284456,4.48,12.33,0.93,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,669284462,9.72,7.25,1.19,3.0,2.0
scen1,ed_port_scen1,2940.0,3000.0,669871305#0,5.43,0.04,0.17,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,669871305#1,5.17,13.77,0.11,1.0,0.0
scen1,ed_port_scen1,2940.0,3000.0,669871307#0,5.45,0.04,0.51,2.0,2.0
scen1,ed_port_scen1,2940.0,3000.0,669871307#1,5.16,27.16,0.42,2.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,669871307#2,5.3,7.25,0.26,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,92848448#0,4.41,5.1,1.89,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,92848448#1,4.41,28.77,1.88,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,92848448#1.170,4.91,22.9,1.69,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,92848448#1.291,4.73,2.95,1.77,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,92848448#1.312,4.95,18.27,3.05,1.0,2.0
scen1,ed_port_scen1,2940.0,3000.0,92848448#2,5.33,4.32,1.56,2.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,92848448#2.33,5.12,15.88,2.09,1.0,2.0
scen1,ed_port_scen1,2940.0,3000.0,92848448#3,5.35,0.04,3.11,2.0,2.0
scen1,ed_port_scen1,2940.0,3000.0,E1,11.73,1.01,2.12,3.0,3.0
scen1,ed_port_scen1,2940.0,3000.0,E11,3.97,0.66,2.33,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,E12,5.56,5.0,1.42,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,E13,4.54,0.62,1.79,1.0,1.0
scen1,ed_port_scen1,2940.0,3000.0,E25,8.58,2.4,3.87,4.0,4.0
scen1,ed_port_scen1,2940.0,3000.0,E26,12.35,3.92,2.69,4.0,4.0
scen1,ed_port_scen1,2940.0,3000.0,E27,12.08,5.79,3.45,5.0,5.0
scen1,ed_port_scen1,2940.0,3000.0,E28,12.11,3.73,3.15,5.0,4.0
scen1,ed_port_scen1,2940.0,3000.0,E29,11.76,1.28,2.84,4.0,4.0
scen1,ed_port_scen1,2940.0,3000.0,E30,11.73,2.03,2.45,4.0,3.0
scen1,ed_port_scen1,2940.0,3000.0,E31,11.47,2.18,2.18,3.0,3.0
scen1,ed_port_scen1,2940.0,3000.0,E32,11.69,0.67,2.13,3.0,3.0
scen1,ed_port_scen1,2940.0,3000.0,E33,11.55,2.95,2.17,3.0,3.0
scen1,ed_port_scen1,2940.0,3000.0,E37,5.1,1.86,6.57,3.0,4.0
scen1,ed_port_scen1,2940.0,3000.0,E6,6.14,9.06,3.79,3.0,3.0
scen1,ed_port_scen1,3000.0,3060.0,1211925684,13.33,2.88,1.04,5.0,5.0
scen1,ed_port_scen1,3000.0,3060.0,1211925685,2.42,2.33,2.24,2.0,2.0
scen1,ed_port_scen1,3000.0,3060.0,1211925690,13.01,3.03,1.58,5.0,5.0
scen1,ed_port_scen1,3000.0,3060.0,1443544287#0,13.4,0.77,1.23,4.0,4.0
scen1,ed_port_scen1,3000.0,3060.0,1443544287#1,13.44,3.25,0.87,4.0,5.0
scen1,ed_port_scen1,3000.0,3060.0,542415702,13.29,4.55,0.79,3.0,4.0
scen1,ed_port_scen1,3000.0,3060.0,542415708#0,10.91,0.02,1.1,3.0,3.0
scen1,ed_port_scen1,3000.0,3060.0,542415708#1,13.06,0.61,0.95,3.0,3.0
scen1,ed_port_scen1,3000.0,3060.0,542415708#2,13.06,1.98,0.95,3.0,3.0
scen1,ed_port_scen1,3000.0,3060.0,542415708#3,10.53,0.38,1.19,3.0,3.0
scen1,ed_port_scen1,3000.0,3060.0,542415708#4,11.15,0.02,1.12,3.0,3.0
scen1,ed_port_scen1,3000.0,3060.0,542415708#6,10.99,0.22,1.15,3.0,3.0
scen1,ed_port_scen1,3000.0,3060.0,669284456,4.45,12.37,3.68,5.0,3.0
scen1,ed_port_scen1,3000.0,3060.0,669284462,9.29,7.56,0.95,2.0,3.0
scen1,ed_port_scen1,3000.0,3060.0,669871305#0,4.73,0.04,0.2,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,669871305#1,5.14,13.84,0.25,1.0,2.0
scen1,ed_port_scen1,3000.0,3060.0,669871307#0,4.61,0.04,0.3,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,669871307#1,5.0,27.99,0.4,1.0,2.0
scen1,ed_port_scen1,3000.0,3060.0,669871307#2,5.1,7.53,0.3,2.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,671267430,4.92,1.53,3.06,2.0,0.0
scen1,ed_port_scen1,3000.0,3060.0,92848448#0,4.44,5.13,5.61,3.0,3.0
scen1,ed_port_scen1,3000.0,3060.0,92848448#1,4.29,29.64,3.69,3.0,0.0
scen1,ed_port_scen1,3000.0,3060.0,92848448#1.170,4.46,25.26,1.87,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,92848448#1.291,4.41,3.2,1.87,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,92848448#1.312,4.48,20.11,1.37,1.0,0.0
scen1,ed_port_scen1,3000.0,3060.0,92848448#2,4.89,4.7,1.7,0.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,92848448#2.33,4.92,16.56,1.7,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,92848448#3,4.68,0.04,1.78,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E1,12.28,0.95,1.35,2.0,2.0
scen1,ed_port_scen1,3000.0,3060.0,E10,5.39,1.03,1.53,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E11,3.54,0.91,2.5,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E12,4.9,5.5,1.6,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E13,4.2,0.8,1.91,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E25,8.27,2.51,1.0,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E26,12.16,3.99,0.68,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E27,11.77,5.98,1.26,2.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E28,13.34,3.39,0.58,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E29,13.07,1.15,0.64,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E30,13.09,1.82,0.97,1.0,2.0
scen1,ed_port_scen1,3000.0,3060.0,E31,12.97,1.93,1.28,2.0,2.0
scen1,ed_port_scen1,3000.0,3060.0,E32,13.15,0.59,1.27,2.0,2.0
scen1,ed_port_scen1,3000.0,3060.0,E33,13.05,2.61,1.28,2.0,2.0
scen1,ed_port_scen1,3000.0,3060.0,E37,4.72,2.03,1.76,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E6,5.8,9.55,1.35,1.0,1.0
scen1,ed_port_scen1,3000.0,3060.0,E9,5.71,8.18,2.56,2.0,1.0
scen1,ed_port_scen1,3060.0,3120.0,1211925684,13.47,2.85,0.62,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,1211925685,2.37,2.34,3.53,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,1211925690,13.17,3.01,0.63,2.0,2.0
scen1,ed_port_scen1,3060.0,3120.0,1443544287#0,13.28,0.78,0.94,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,1443544287#1,13.43,3.26,0.62,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,542415702,13.49,4.48,0.62,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,542415708#0,12.46,0.02,1.0,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,542415708#1,12.86,0.62,0.97,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,542415708#2,13.06,1.99,0.96,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,542415708#3,11.8,0.33,1.07,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,542415708#4,12.37,0.02,1.01,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,542415708#6,12.38,0.2,1.0,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,669284456,5.23,10.47,1.41,1.0,2.0
scen1,ed_port_scen1,3060.0,3120.0,669284462,9.67,7.27,1.26,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,669871305#0,4.7,0.04,0.2,1.0,1.0
scen1,ed_port_scen1,3060.0,3120.0,669871305#1,4.93,14.47,0.19,1.0,1.0
scen1,ed_port_scen1,3060.0,3120.0,669871307#0,4.78,0.04,0.29,1.0,1.0
scen1,ed_port_scen1,3060.0,3120.0,669871307#1,4.43,31.69,0.19,1.0,0.0
scen1,ed_port_scen1,3060.0,3120.0,669871307#2,4.97,7.61,0.25,0.0,1.0
scen1,ed_port_scen1,3060.0,3120.0,671267430,5.08,1.49,1.57,1.0,0.0
scen1,ed_port_scen1,3060.0,3120.0,92848448#0,4.81,4.75,3.46,2.0,2.0
scen1,ed_port_scen1,3060.0,3120.0,92848448#1,4.66,27.13,5.55,2.0,5.0
scen1,ed_port_scen1,3060.0,3120.0,92848448#1.170,4.4,25.56,7.0,5.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,92848448#1.291,4.21,3.35,5.46,3.0,2.0
scen1,ed_port_scen1,3060.0,3120.0,92848448#1.312,4.21,21.51,1.63,2.0,1.0
scen1,ed_port_scen1,3060.0,3120.0,92848448#2,4.49,5.11,1.86,1.0,1.0
scen1,ed_port_scen1,3060.0,3120.0,92848448#2.33,4.4,18.44,1.9,1.0,1.0
scen1,ed_port_scen1,3060.0,3120.0,92848448#3,4.24,0.04,1.97,1.0,1.0
scen1,ed_port_scen1,3060.0,3120.0,E1,12.77,0.91,1.93,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,E10,5.99,0.93,1.37,1.0,1.0
scen1,ed_port_scen1,3060.0,3120.0,E11,3.32,0.96,13.18,5.0,5.0
scen1,ed_port_scen1,3060.0,3120.0,E12,5.23,5.27,7.42,5.0,5.0
scen1,ed_port_scen1,3060.0,3120.0,E13,4.44,0.66,9.06,5.0,5.0
scen1,ed_port_scen1,3060.0,3120.0,E27,11.93,5.91,0.83,1.0,2.0
scen1,ed_port_scen1,3060.0,3120.0,E28,13.02,3.48,1.59,2.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,E29,12.85,1.17,1.95,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,E30,13.14,1.83,1.9,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,E31,13.1,1.9,1.91,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,E32,12.94,0.6,1.93,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,E33,13.09,2.6,1.91,3.0,3.0
scen1,ed_port_scen1,3060.0,3120.0,E9,4.94,9.54,1.7,2.0,1.0
scen1,ed_port_scen1,3120.0,3180.0,1211925684,13.66,2.81,0.09,1.0,0.0
scen1,ed_port_scen1,3120.0,3180.0,1211925685,2.28,2.45,2.41,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,1211925690,13.5,2.99,0.31,1.0,1.0
scen1,ed_port_scen1,3120.0,3180.0,1443544287#0,13.39,0.78,0.62,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,1443544287#1,13.29,3.29,0.23,2.0,1.0
scen1,ed_port_scen1,3120.0,3180.0,542415702,13.66,4.41,0.41,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,542415708#0,12.19,0.02,0.68,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,542415708#1,13.29,0.59,0.63,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,542415708#2,13.55,1.91,0.61,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,542415708#3,11.4,0.34,0.73,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,542415708#4,11.54,0.02,0.72,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,542415708#6,12.12,0.21,0.69,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,669284456,5.23,10.51,1.83,2.0,3.0
scen1,ed_port_scen1,3120.0,3180.0,669284462,9.4,7.52,0.87,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,669871305#0,4.47,0.04,0.21,1.0,1.0
scen1,ed_port_scen1,3120.0,3180.0,669871305#1,4.47,15.89,0.21,1.0,1.0
scen1,ed_port_scen1,3120.0,3180.0,669871307#0,4.23,0.05,0.98,3.0,3.0
scen1,ed_port_scen1,3120.0,3180.0,669871307#1,4.33,32.47,0.24,3.0,1.0
scen1,ed_port_scen1,3120.0,3180.0,669871307#2,4.45,8.59,0.31,1.0,1.0
scen1,ed_port_scen1,3120.0,3180.0,671267430,4.51,1.66,1.46,1.0,0.0
scen1,ed_port_scen1,3120.0,3180.0,92848448#0,4.98,4.59,5.02,3.0,3.0
scen1,ed_port_scen1,3120.0,3180.0,92848448#1,4.98,25.41,5.01,3.0,3.0
scen1,ed_port_scen1,3120.0,3180.0,92848448#1.170,5.35,21.06,3.64,2.0,3.0
scen1,ed_port_scen1,3120.0,3180.0,92848448#1.291,4.75,2.94,4.02,3.0,3.0
scen1,ed_port_scen1,3120.0,3180.0,92848448#1.312,4.48,20.12,8.27,3.0,5.0
scen1,ed_port_scen1,3120.0,3180.0,92848448#2,4.33,5.3,9.64,5.0,5.0
scen1,ed_port_scen1,3120.0,3180.0,92848448#2.33,4.32,18.72,8.11,5.0,3.0
scen1,ed_port_scen1,3120.0,3180.0,92848448#3,4.13,0.05,6.04,3.0,3.0
scen1,ed_port_scen1,3120.0,3180.0,E1,13.56,0.86,1.21,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,E10,5.18,1.09,3.16,3.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,E11,4.07,0.78,6.41,3.0,3.0
scen1,ed_port_scen1,3120.0,3180.0,E12,5.67,4.86,4.13,3.0,3.0
scen1,ed_port_scen1,3120.0,3180.0,E13,4.36,0.7,3.9,3.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,E27,11.15,6.35,1.47,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,E28,13.52,3.35,1.23,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,E29,13.6,1.11,1.22,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,E30,13.31,1.8,1.25,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,E31,13.29,1.87,1.25,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,E32,13.29,0.59,1.26,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,E33,13.62,2.49,1.22,2.0,2.0
scen1,ed_port_scen1,3120.0,3180.0,E9,5.62,7.96,2.79,1.0,3.0
scen1,ed_port_scen1,3180.0,3240.0,1211925684,13.78,2.79,0.47,2.0,2.0
scen1,ed_port_scen1,3180.0,3240.0,1211925685,2.5,2.27,1.05,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,1211925690,13.17,3.01,0.63,2.0,2.0
scen1,ed_port_scen1,3180.0,3240.0,1443544287#0,13.23,0.8,0.32,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,1443544287#1,13.29,3.3,0.4,1.0,2.0
scen1,ed_port_scen1,3180.0,3240.0,542415702,13.42,4.51,0.21,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,542415708#0,12.06,0.02,0.35,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,542415708#1,13.59,0.58,0.31,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,542415708#2,12.89,2.0,0.32,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,542415708#3,10.75,0.37,0.39,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,542415708#4,10.93,0.02,0.38,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,542415708#6,11.79,0.22,0.35,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,669284456,5.61,9.78,1.48,2.0,2.0
scen1,ed_port_scen1,3180.0,3240.0,669284462,9.43,7.44,0.43,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,669871305#0,4.21,0.05,1.1,5.0,5.0
scen1,ed_port_scen1,3180.0,3240.0,669871305#1,4.13,17.24,0.63,5.0,0.0
scen1,ed_port_scen1,3180.0,3240.0,669871307#0,5.32,0.04,0.78,3.0,3.0
scen1,ed_port_scen1,3180.0,3240.0,669871307#1,4.63,29.43,1.56,3.0,5.0
scen1,ed_port_scen1,3180.0,3240.0,669871307#2,4.19,9.21,1.56,5.0,5.0
scen1,ed_port_scen1,3180.0,3240.0,92848448#0,4.91,4.64,3.42,2.0,2.0
scen1,ed_port_scen1,3180.0,3240.0,92848448#1,5.18,24.44,3.21,2.0,2.0
scen1,ed_port_scen1,3180.0,3240.0,92848448#1.170,4.67,24.12,3.51,1.0,2.0
scen1,ed_port_scen1,3180.0,3240.0,92848448#1.291,5.1,2.74,4.87,2.0,3.0
scen1,ed_port_scen1,3180.0,3240.0,92848448#1.312,5.04,17.85,4.95,3.0,3.0
scen1,ed_port_scen1,3180.0,3240.0,92848448#2,5.11,4.46,4.9,3.0,3.0
scen1,ed_port_scen1,3180.0,3240.0,92848448#2.33,5.34,15.06,2.92,2.0,3.0
scen1,ed_port_scen1,3180.0,3240.0,92848448#3,5.4,0.04,4.63,3.0,3.0
scen1,ed_port_scen1,3180.0,3240.0,E1,12.89,0.9,0.64,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,E10,4.66,1.23,1.77,0.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,E11,3.8,0.81,4.59,2.0,2.0
scen1,ed_port_scen1,3180.0,3240.0,E12,5.72,4.97,2.44,2.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,E13,4.52,0.67,3.39,1.0,2.0
scen1,ed_port_scen1,3180.0,3240.0,E27,10.92,6.5,0.75,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,E28,13.45,3.37,0.62,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,E29,13.51,1.11,0.62,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,E30,13.38,1.79,0.62,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,E31,13.41,1.85,0.62,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,E32,13.17,0.59,0.64,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,E33,13.27,2.56,0.63,1.0,1.0
scen1,ed_port_scen1,3180.0,3240.0,E9,3.92,,0.03,0.0,0.0
scen1,ed_port_scen1,3240.0,3300.0,1211925684,13.15,2.92,0.04,0.0,1.0
scen1,ed_port_scen1,3240.0,3300.0,1211925690,13.29,2.96,0.31,1.0,1.0
scen1,ed_port_scen1,3240.0,3300.0,669284456,5.1,10.82,0.82,1.0,1.0
scen1,ed_port_scen1,3240.0,3300.0,669871305#0,6.37,0.03,0.15,1.0,1.0
scen1,ed_port_scen1,3240.0,3300.0,669871305#1,4.69,14.98,0.63,1.0,6.0
scen1,ed_port_scen1,3240.0,3300.0,669871307#0,4.49,0.05,0.62,2.0,2.0
scen1,ed_port_scen1,3240.0,3300.0,669871307#1,5.29,26.52,0.62,2.0,3.0
scen1,ed_port_scen1,3240.0,3300.0,669871307#2,5.44,7.05,0.69,3.0,2.0
scen1,ed_port_scen1,3240.0,3300.0,671267430,4.91,1.53,9.35,6.0,0.0
scen1,ed_port_scen1,3240.0,3300.0,92848448#0,5.08,4.47,1.64,1.0,1.0
scen1,ed_port_scen1,3240.0,3300.0,92848448#1,4.91,25.82,1.7,1.0,1.0
scen1,ed_port_scen1,3240.0,3300.0,92848448#1.170,5.17,21.84,3.23,2.0,2.0
scen1,ed_port_scen1,3240.0,3300.0,92848448#1.291,5.17,2.74,3.2,2.0,2.0
scen1,ed_port_scen1,3240.0,3300.0,92848448#1.312,5.07,17.79,3.29,2.0,2.0
